Year;Month;Day;Hour;Minute;Temperature daily mean [2 m above gnd];Relative Humidity daily mean [2 m above gnd];Mean Sea Level Pressure daily mean [MSL];Total Precipitation daily sum [sfc];Snowfall amount raw daily sum [sfc];Total Cloud Cover daily mean [sfc];High Cloud Cover daily mean [high cld lay];Medium Cloud Cover daily mean [mid cld lay];Low Cloud Cover daily mean [low cld lay];Sunshine Duration daily sum [sfc];Shortwave Radiation daily sum [sfc];Wind Speed daily mean [10 m above gnd];Wind Direction daily mean [10 m above gnd];Wind Speed daily mean [80 m above gnd];Wind Direction daily mean [80 m above gnd];Wind Speed daily mean [900 mb];Wind Direction daily mean [900 mb];Wind Gust daily mean [sfc];Temperature daily max [2 m above gnd];Temperature daily min [2 m above gnd];Relative Humidity daily max [2 m above gnd];Relative Humidity daily min [2 m above gnd];Mean Sea Level Pressure daily max [MSL];Mean Sea Level Pressure daily min [MSL];Total Cloud Cover daily max [sfc];Total Cloud Cover daily min [sfc];High Cloud Cover daily max [high cld lay];High Cloud Cover daily min [high cld lay];Medium Cloud Cover daily max [mid cld lay];Medium Cloud Cover daily min [mid cld lay];Low Cloud Cover daily max [low cld lay];Low Cloud Cover daily min [low cld lay];Wind Speed daily max [10 m above gnd];Wind Speed daily min [10 m above gnd];Wind Speed daily max [80 m above gnd];Wind Speed daily min [80 m above gnd];Wind Speed daily max [900 mb];Wind Speed daily min [900 mb];Wind Gust daily max [sfc];Wind Gust daily min [sfc]
1988;12;13;00;00;4.26;90.75;1032.15;0.00;0.00;97.00;2.21;0.42;97.00;0.00;814.35;5.02;258.96;6.47;248.79;10.63;184.82;9.03;4.99;3.28;97.00;80.00;1035.30;1029.90;100.00;28.00;29.00;0.00;4.00;0.00;100.00;28.00;6.09;2.54;8.54;3.99;15.21;7.39;12.60;4.68
1988;12;14;00;00;3.81;89.58;1034.95;0.00;0.00;100.00;22.50;34.58;100.00;0.00;892.67;2.90;257.89;3.34;240.67;11.39;113.58;7.51;5.65;1.83;95.00;77.00;1036.70;1031.80;100.00;100.00;100.00;0.00;100.00;0.00;100.00;100.00;6.48;0.18;7.81;0.79;14.34;7.59;17.28;2.88
1988;12;15;00;00;4.80;91.83;1027.64;1.90;0.00;80.75;51.79;58.96;71.00;63.94;777.86;8.89;179.31;9.62;192.97;17.63;196.55;14.44;6.57;1.78;100.00;80.00;1031.30;1025.50;100.00;16.00;100.00;6.00;100.00;0.00;100.00;0.00;15.43;5.46;22.30;5.05;26.76;11.34;28.08;7.56
1988;12;16;00;00;1.42;88.21;1026.89;0.00;0.00;58.16;2.83;1.04;57.08;309.04;1303.85;4.91;47.47;5.78;39.45;6.92;74.05;9.94;3.13;-2.59;97.00;69.00;1028.60;1025.60;100.00;0.00;15.00;0.00;20.00;0.00;100.00;0.00;6.25;2.18;9.65;0.78;10.92;3.09;16.20;4.32
1988;12;17;00;00;-0.36;86.21;1029.45;0.50;0.00;73.00;10.21;27.71;62.58;0.00;1139.20;5.01;221.34;5.59;222.17;9.29;279.89;6.06;2.09;-2.89;95.00;68.00;1030.90;1028.40;100.00;15.00;38.00;0.00;66.00;0.00;100.00;0.00;7.29;1.96;7.71;0.67;14.79;3.86;8.28;3.24
1988;12;18;00;00;3.43;86.71;1032.43;0.80;0.00;97.83;31.58;37.21;97.83;25.53;1539.70;6.32;242.18;5.91;227.92;14.68;299.90;7.83;6.45;1.38;96.00;76.00;1033.60;1030.80;100.00;71.00;100.00;0.00;100.00;0.00;100.00;71.00;12.36;4.01;11.13;3.79;42.54;6.22;20.88;3.96
1988;12;19;00;00;3.31;92.88;1024.93;10.80;0.00;100.00;71.46;76.00;100.00;0.00;343.54;31.18;246.90;38.42;247.65;83.52;261.56;45.60;3.61;2.89;97.00;90.00;1032.70;1014.50;100.00;100.00;100.00;0.00;100.00;1.00;100.00;100.00;46.06;13.71;58.73;13.00;110.61;44.96;64.80;23.04
1988;12;20;00;00;3.29;94.92;1020.17;6.90;0.00;88.79;0.00;31.25;88.79;16.60;1034.18;12.78;289.82;16.32;291.24;32.71;311.01;17.49;4.58;2.22;100.00;88.00;1028.60;1014.20;100.00;18.00;0.00;0.00;100.00;0.00;100.00;18.00;36.04;3.06;46.73;4.65;85.49;7.66;45.72;2.52
1988;12;21;00;00;2.57;90.54;1032.30;0.00;0.00;60.29;1.67;1.79;60.29;240.78;1597.55;4.39;227.34;5.39;217.53;6.36;298.80;4.60;4.23;0.96;100.00;73.00;1034.00;1029.00;100.00;0.00;25.00;0.00;22.00;0.00;100.00;0.00;6.91;1.41;11.00;2.16;13.15;3.25;12.24;0.36
1988;12;22;00;00;5.81;91.71;1030.61;0.00;0.00;100.00;91.17;90.25;92.96;0.00;898.90;7.50;219.81;10.07;211.69;26.96;268.34;12.51;9.37;3.82;100.00;74.00;1033.20;1027.60;100.00;100.00;100.00;30.00;100.00;14.00;100.00;24.00;9.59;5.56;13.41;8.31;38.63;9.77;15.48;9.72
1988;12;23;00;00;6.82;95.17;1023.18;0.50;0.00;90.42;32.42;59.88;76.38;125.45;788.54;14.98;220.50;23.09;223.77;56.91;258.05;26.13;11.15;4.44;100.00;79.00;1028.20;1020.00;100.00;6.00;100.00;0.00;100.00;0.00;100.00;6.00;35.32;5.54;52.58;9.54;88.63;28.02;48.60;11.16
1988;12;24;00;00;7.88;97.12;1025.42;0.90;0.00;100.00;21.12;24.04;100.00;0.00;706.66;30.46;251.07;40.76;253.30;71.56;264.85;40.44;9.26;7.19;100.00;89.00;1029.20;1022.60;100.00;100.00;100.00;0.00;100.00;0.00;100.00;100.00;39.56;16.53;49.98;22.06;86.07;55.08;46.08;29.16
1988;12;25;00;00;7.96;94.33;1029.03;0.00;0.00;91.62;29.88;9.96;88.67;0.00;1140.98;5.32;149.43;7.41;151.99;15.79;196.61;9.76;11.25;6.30;100.00;80.00;1030.40;1027.10;100.00;30.00;100.00;0.00;83.00;0.00;100.00;0.00;14.12;1.50;19.24;1.20;52.22;0.51;29.16;3.24
1988;12;26;00;00;6.63;91.62;1029.90;0.00;0.00;92.25;46.62;55.38;89.75;107.23;1379.50;4.98;241.56;5.77;230.70;9.14;253.21;7.41;10.58;4.41;98.00;76.00;1032.10;1028.20;100.00;37.00;100.00;0.00;100.00;0.00;100.00;16.00;6.53;2.47;9.21;1.67;15.05;2.68;9.72;3.96
1988;12;27;00;00;5.74;91.75;1032.87;0.00;0.00;75.36;13.67;22.54;65.83;102.77;1447.14;5.10;240.26;5.04;222.61;15.18;255.31;7.20;8.69;4.29;97.00;78.00;1035.00;1032.00;100.00;3.60;40.00;0.00;100.00;0.00;100.00;0.00;6.75;2.11;7.14;1.31;28.49;6.87;11.52;1.44
1988;12;28;00;00;5.00;92.75;1035.33;0.00;0.00;58.78;6.04;0.00;58.71;227.63;1514.78;3.36;96.88;4.22;92.47;13.07;65.20;7.38;7.90;2.97;100.00;78.00;1037.00;1034.50;100.00;0.00;14.00;0.00;0.00;0.00;100.00;0.00;5.37;1.70;5.70;1.71;21.11;4.81;14.04;2.52
1988;12;29;00;00;4.98;93.46;1037.28;0.00;0.00;89.75;27.83;16.92;76.25;23.74;1288.72;2.88;94.93;3.34;106.49;4.56;129.29;5.58;8.01;3.13;99.00;85.00;1038.40;1036.30;100.00;26.00;100.00;0.00;100.00;0.00;100.00;0.00;3.69;2.20;4.84;2.18;9.80;1.04;7.20;4.32
1988;12;30;00;00;6.15;84.46;1036.40;0.00;0.00;47.50;0.08;3.58;47.50;397.31;1696.34;2.82;164.86;3.80;175.00;14.14;264.67;5.07;11.40;2.81;100.00;66.00;1037.80;1034.10;100.00;0.00;1.00;0.00;28.00;0.00;100.00;0.00;4.15;0.51;6.55;0.60;18.94;6.53;7.92;0.72
1988;12;31;00;00;4.79;82.25;1036.15;0.00;0.00;2.65;1.21;0.00;2.29;569.77;1788.01;3.59;53.58;3.81;49.74;7.18;154.92;5.59;8.30;1.49;100.00;67.00;1037.00;1034.60;31.00;0.00;22.00;0.00;0.00;0.00;31.00;0.00;6.64;0.53;8.56;0.63;12.26;2.70;10.44;1.08
1989;01;01;00;00;2.24;89.92;1035.50;0.00;0.00;60.37;1.50;0.00;60.33;342.15;1685.66;5.93;65.92;5.35;71.22;23.03;80.80;10.34;5.79;-0.02;100.00;71.00;1036.90;1033.20;100.00;0.00;20.00;0.00;0.00;0.00;100.00;0.00;8.66;4.36;8.16;3.62;34.54;12.98;18.00;6.84
1989;01;02;00;00;1.86;88.58;1035.12;0.00;0.00;62.96;0.00;0.00;62.96;224.33;1581.53;6.81;78.77;5.70;84.24;12.92;89.54;9.33;4.23;0.02;96.00;72.00;1036.00;1034.20;100.00;0.00;0.00;0.00;0.00;0.00;100.00;0.00;8.95;3.58;7.97;2.57;19.89;4.61;11.88;4.68
1989;01;03;00;00;3.32;89.33;1036.18;0.00;0.00;32.38;0.00;0.00;32.38;460.21;1812.93;4.46;140.76;5.86;147.10;17.11;248.66;7.27;8.11;-0.06;99.00;70.00;1037.70;1035.20;100.00;0.00;0.00;0.00;0.00;0.00;100.00;0.00;5.78;3.01;7.75;3.07;24.14;4.82;9.72;5.04
1989;01;04;00;00;4.24;91.88;1035.87;0.00;0.00;16.96;16.25;16.67;0.54;576.54;1828.06;6.68;187.93;9.81;200.17;34.87;256.09;13.32;9.48;1.19;100.00;71.00;1037.90;1032.80;100.00;0.00;100.00;0.00;100.00;0.00;5.00;0.00;9.59;5.14;13.35;7.45;46.55;25.02;20.52;9.00
1989;01;05;00;00;3.28;93.08;1033.46;2.90;0.00;73.66;45.88;58.50;54.96;263.81;765.40;12.81;242.47;16.25;246.98;47.06;273.61;23.26;5.24;1.62;100.00;79.00;1035.70;1031.30;100.00;7.50;100.00;0.00;100.00;0.00;100.00;4.00;18.37;7.68;28.53;9.69;66.65;25.25;39.24;10.80
1989;01;06;00;00;5.13;92.04;1020.44;2.40;0.00;100.00;56.83;57.08;100.00;0.00;1049.31;12.55;224.61;14.17;220.78;46.81;253.24;23.48;8.36;2.97;100.00;79.00;1030.30;1015.90;100.00;100.00;100.00;1.00;100.00;0.00;100.00;100.00;16.82;6.76;20.34;5.40;66.41;26.63;38.52;7.20
1989;01;07;00;00;5.96;97.08;1023.24;0.90;0.00;100.00;25.67;35.88;100.00;0.00;616.77;8.25;259.79;6.22;251.22;26.08;287.62;11.07;7.29;5.02;100.00;90.00;1026.30;1020.80;100.00;100.00;100.00;0.00;100.00;0.00;100.00;100.00;10.94;6.29;8.19;4.71;30.54;14.50;16.92;5.40
1989;01;08;00;00;6.52;97.12;1026.32;0.20;0.00;100.00;0.54;5.08;100.00;0.00;493.95;7.76;238.16;7.60;223.16;18.29;279.75;10.23;7.79;5.52;100.00;89.00;1026.90;1025.70;100.00;100.00;5.00;0.00;57.00;0.00;100.00;100.00;10.72;3.90;9.58;4.69;25.61;7.89;14.04;5.04
1989;01;09;00;00;7.52;92.62;1022.28;0.00;0.00;65.54;7.92;1.62;65.54;289.97;1780.89;3.65;160.42;6.16;150.95;11.30;195.56;7.33;12.26;4.05;100.00;76.00;1026.10;1018.40;100.00;0.00;39.00;0.00;38.00;0.00;100.00;0.00;7.12;2.01;15.74;3.31;43.40;1.69;18.36;3.60
1989;01;10;00;00;5.59;93.21;1023.52;0.00;0.00;94.96;14.08;36.42;87.75;0.00;1109.83;8.55;240.35;9.07;238.88;41.36;263.15;20.10;8.42;3.37;100.00;84.00;1026.70;1021.40;100.00;30.00;92.00;0.00;100.00;0.00;100.00;22.00;11.54;2.54;15.79;2.83;58.07;18.95;28.80;3.24
1989;01;11;00;00;5.79;92.46;1027.25;0.00;0.00;80.04;3.04;0.00;80.04;0.00;1441.80;3.50;126.64;4.29;104.71;7.59;190.65;6.28;8.44;4.19;100.00;74.00;1029.00;1025.00;100.00;0.00;17.00;0.00;0.00;0.00;100.00;0.00;4.64;1.99;5.93;2.95;15.20;2.21;7.92;3.96
1989;01;12;00;00;5.25;92.08;1025.43;0.00;0.00;71.63;5.62;20.25;59.29;233.32;1934.86;7.40;172.88;9.78;171.23;28.96;245.63;16.78;11.35;1.83;100.00;74.00;1028.60;1023.40;100.00;0.00;42.00;0.00;100.00;0.00;100.00;0.00;12.32;4.98;20.07;6.34;61.21;13.59;29.88;7.92
1989;01;13;00;00;7.61;91.12;1034.89;2.30;0.00;86.17;0.33;15.88;84.83;14.98;1053.76;7.49;197.16;10.87;207.08;28.94;249.39;14.39;9.67;5.37;100.00;79.00;1038.30;1028.90;100.00;10.00;5.00;0.00;100.00;0.00;100.00;0.00;18.97;1.13;27.16;1.71;74.65;5.30;32.76;3.60
1989;01;14;00;00;6.67;90.50;1036.44;0.00;0.00;59.33;3.96;7.75;55.62;365.23;1971.35;7.51;205.48;9.70;207.35;33.21;262.55;15.00;12.14;2.94;100.00;66.00;1039.50;1034.70;100.00;0.00;34.00;0.00;49.00;0.00;100.00;0.00;12.56;3.81;17.70;5.23;48.33;16.06;23.40;5.04
1989;01;15;00;00;7.80;91.00;1040.42;0.00;0.00;70.67;17.58;2.25;67.92;107.12;1042.19;2.99;298.04;3.60;291.23;11.14;284.10;2.67;11.51;4.99;99.00;75.00;1041.90;1039.70;100.00;2.70;41.00;9.00;31.00;0.00;100.00;0.00;4.94;0.86;5.25;0.41;19.32;3.98;4.68;0.72
1989;01;16;00;00;5.69;88.96;1036.68;0.00;0.00;62.13;50.42;40.54;45.33;235.25;1864.55;2.91;169.91;4.39;162.05;8.90;241.00;5.64;8.93;3.32;99.00;74.00;1040.10;1033.30;100.00;4.50;100.00;15.00;100.00;0.00;100.00;0.00;3.78;1.50;6.00;2.78;28.94;0.93;7.56;3.96
1989;01;17;00;00;5.96;87.79;1033.53;0.00;0.00;75.93;81.62;48.62;31.00;62.34;2000.72;5.42;252.63;6.00;267.77;23.13;276.54;7.72;10.97;2.52;100.00;69.00;1035.30;1031.50;100.00;12.30;100.00;11.00;100.00;0.00;100.00;0.00;6.41;4.40;7.95;3.67;36.75;7.32;10.80;4.68
1989;01;18;00;00;4.09;91.17;1035.85;0.00;0.00;86.05;23.62;25.54;66.71;47.23;1883.24;5.97;44.69;6.68;41.77;16.40;108.82;11.95;7.37;1.79;100.00;76.00;1037.50;1034.00;100.00;0.30;100.00;0.00;100.00;0.00;100.00;0.00;10.20;3.78;10.12;3.69;34.61;4.88;20.52;6.84
1989;01;19;00;00;2.84;86.08;1034.78;0.00;0.00;64.67;0.71;2.17;62.50;192.10;1833.40;3.61;81.64;3.43;104.53;15.80;99.35;6.27;6.55;-0.04;97.00;65.00;1036.50;1032.10;100.00;0.00;15.00;0.00;30.00;0.00;100.00;0.00;6.78;1.41;6.73;0.92;34.12;2.41;12.24;2.52
1989;01;20;00;00;5.48;84.38;1030.49;0.00;0.00;36.38;25.17;34.04;2.46;322.44;2229.45;3.29;198.95;4.37;209.65;13.54;276.07;5.28;11.22;1.65;98.00;68.00;1032.50;1028.00;100.00;0.00;100.00;0.00;100.00;0.00;18.00;0.00;4.33;0.66;6.02;0.86;20.51;5.97;7.56;1.08
1989;01;21;00;00;5.64;88.46;1026.48;0.00;0.00;73.38;13.29;47.62;50.08;14.02;1718.59;11.88;201.88;17.30;217.55;37.98;249.36;25.53;10.36;1.99;100.00;68.00;1029.30;1020.50;100.00;6.00;100.00;0.00;100.00;0.00;100.00;0.00;23.60;4.46;31.30;6.07;59.24;9.39;43.20;7.92
1989;01;22;00;00;4.86;87.38;1026.49;7.20;0.00;57.12;0.08;35.12;55.83;480.57;896.23;12.35;270.34;15.05;258.79;30.76;232.94;18.22;6.66;3.58;98.00;73.00;1034.30;1019.00;100.00;10.00;2.00;0.00;100.00;0.00;100.00;10.00;29.86;1.39;38.92;2.56;62.27;3.74;47.88;1.80
1989;01;23;00;00;3.82;91.50;1034.87;0.00;0.00;99.83;0.25;0.00;99.83;0.00;952.30;3.61;39.00;3.70;43.66;8.00;77.09;7.57;4.99;2.81;97.00;83.00;1036.00;1033.70;100.00;96.00;3.00;0.00;0.00;0.00;100.00;96.00;5.01;2.69;4.99;2.20;9.63;5.95;11.88;4.32
1989;01;24;00;00;2.59;86.83;1032.82;0.00;0.00;44.67;0.00;0.00;44.67;210.89;2011.40;3.60;103.94;3.19;120.36;10.26;108.39;6.22;5.58;-0.04;100.00;67.00;1034.80;1030.70;100.00;0.00;0.00;0.00;0.00;0.00;100.00;0.00;4.22;2.90;4.34;1.72;15.77;4.67;7.92;4.68
1989;01;25;00;00;3.40;87.33;1030.03;0.00;0.00;34.88;0.00;0.00;34.88;433.25;2374.52;4.04;126.34;4.59;130.06;8.05;260.82;6.75;9.37;-0.85;99.00;68.00;1031.60;1027.40;100.00;0.00;0.00;0.00;0.00;0.00;100.00;0.00;5.43;2.20;7.25;2.83;13.39;1.35;9.36;4.32
1989;01;26;00;00;5.01;83.46;1030.33;0.00;0.00;0.00;0.00;0.00;0.00;560.41;2435.04;3.21;114.29;3.41;118.73;4.77;48.25;4.95;10.56;1.40;96.00;67.00;1032.90;1029.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;4.96;0.85;5.62;0.79;6.88;1.55;6.48;2.52
1989;01;27;00;00;5.18;80.96;1034.97;0.00;0.00;0.00;0.00;0.00;0.00;563.02;2460.85;2.15;99.54;2.03;103.83;4.01;78.51;3.64;10.29;1.93;92.00;67.00;1036.60;1033.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;2.92;1.05;3.15;0.45;6.25;1.91;4.32;2.88
1989;01;28;00;00;5.09;81.75;1036.85;0.00;0.00;0.00;0.00;0.00;0.00;505.67;2478.65;4.02;189.35;5.08;192.93;13.41;236.28;6.68;9.82;1.43;95.00;63.00;1039.50;1035.50;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;5.89;1.18;8.53;1.79;19.32;3.22;10.08;1.80
1989;01;29;00;00;4.83;85.92;1040.61;0.00;0.00;0.62;0.00;0.00;0.62;499.41;2522.26;4.54;55.37;4.97;43.17;20.12;65.52;9.21;9.10;1.83;99.00;69.00;1042.70;1039.10;14.00;0.00;0.00;0.00;0.00;0.00;14.00;0.00;8.36;1.24;7.81;2.02;29.29;10.06;19.08;3.60
1989;01;30;00;00;3.80;85.92;1042.17;0.00;0.00;27.92;1.33;5.12;27.25;378.30;2552.52;4.06;52.04;4.35;50.61;17.92;79.71;7.51;8.41;-0.00;100.00;67.00;1043.50;1040.20;100.00;0.00;19.00;0.00;29.00;0.00;100.00;0.00;5.63;1.05;6.92;0.76;22.90;9.34;10.08;5.04
1989;01;31;00;00;4.41;84.29;1041.43;0.00;0.00;27.71;1.25;0.00;27.33;450.05;2533.83;3.98;75.92;3.51;81.42;22.56;96.28;6.53;9.24;0.38;100.00;65.00;1043.50;1038.70;100.00;0.00;13.00;0.00;0.00;0.00;100.00;0.00;5.82;2.54;6.62;1.51;36.05;5.00;10.80;3.60
1989;02;01;00;00;6.09;82.38;1037.33;0.00;0.00;11.49;23.08;7.67;0.00;465.99;2759.00;2.89;212.97;3.36;222.42;12.74;275.64;4.49;12.36;2.10;95.00;67.00;1040.30;1034.80;42.00;0.90;47.00;3.00;42.00;0.00;0.00;0.00;4.25;0.18;5.56;0.17;17.58;3.76;7.20;1.44
1989;02;02;00;00;6.32;80.83;1034.98;0.00;0.00;53.46;63.88;53.46;0.00;308.21;2755.44;2.29;86.88;2.36;81.85;4.91;147.41;3.71;11.04;2.98;97.00;61.00;1036.70;1032.80;100.00;17.00;100.00;36.00;100.00;17.00;0.00;0.00;4.55;0.59;5.31;0.17;8.36;1.68;6.12;1.80
1989;02;03;00;00;6.10;82.17;1033.38;0.00;0.00;22.18;15.75;19.54;3.67;563.63;2726.07;2.87;201.04;3.30;201.58;11.66;264.96;4.36;11.94;1.24;99.00;67.00;1034.80;1031.80;100.00;0.00;100.00;0.00;100.00;0.00;32.00;0.00;4.28;0.51;5.63;0.17;15.29;4.48;6.48;0.72
1989;02;04;00;00;6.27;79.21;1031.17;0.00;0.00;32.21;5.62;32.21;0.00;530.20;2782.14;3.41;222.29;3.69;226.09;14.47;271.40;5.24;11.19;3.26;94.00;62.00;1032.90;1028.70;100.00;0.00;13.00;0.00;100.00;0.00;0.00;0.00;5.92;1.79;5.17;1.74;29.70;7.19;11.16;0.72
1989;02;05;00;00;5.25;80.50;1033.30;0.00;0.00;16.67;0.00;1.62;16.67;588.26;2796.38;7.31;224.94;8.00;231.31;24.81;270.95;10.29;9.31;0.77;100.00;58.00;1037.00;1031.70;100.00;0.00;0.00;0.00;24.00;0.00;100.00;0.00;11.36;4.25;10.88;4.59;32.34;13.77;15.48;6.12
1989;02;06;00;00;8.49;78.42;1036.62;0.00;0.00;72.33;0.00;8.08;72.33;139.49;2314.00;4.58;204.02;5.71;191.27;14.84;283.97;6.78;15.04;5.00;98.00;57.00;1037.60;1035.30;100.00;0.00;0.00;0.00;48.00;0.00;100.00;0.00;7.94;0.74;10.56;1.28;28.27;2.72;14.40;2.16
1989;02;07;00;00;7.39;85.71;1034.70;0.00;0.00;50.35;8.21;6.00;44.08;314.93;2702.93;2.17;146.54;3.03;139.21;6.78;261.69;4.44;14.66;2.55;100.00;64.00;1037.00;1031.50;100.00;0.00;32.00;0.00;29.00;0.00;100.00;0.00;3.09;0.23;5.19;0.59;8.96;4.60;6.12;2.52
1989;02;08;00;00;7.50;86.83;1030.47;0.00;0.00;32.88;2.96;0.00;32.88;462.54;2810.62;3.27;104.77;4.20;106.65;6.01;245.59;4.94;15.16;2.27;100.00;64.00;1033.20;1027.20;100.00;0.00;20.00;0.00;0.00;0.00;100.00;0.00;4.40;0.43;6.75;1.13;10.44;1.37;7.20;1.08
1989;02;09;00;00;7.19;84.12;1025.18;0.00;0.00;44.38;3.83;0.00;44.38;457.09;2864.91;2.82;157.66;3.38;156.45;4.83;237.44;4.65;15.20;1.75;100.00;61.00;1028.00;1021.60;100.00;0.00;18.00;0.00;0.00;0.00;100.00;0.00;4.98;0.51;7.38;0.41;8.70;1.63;7.56;1.44
1989;02;10;00;00;7.76;82.17;1028.20;0.00;0.00;3.21;0.00;0.00;3.21;592.69;2991.29;3.93;176.21;5.15;180.80;10.65;261.22;5.55;14.38;1.63;100.00;51.00;1033.90;1024.00;30.00;0.00;0.00;0.00;0.00;0.00;30.00;0.00;6.15;1.14;7.27;1.20;14.98;6.26;8.28;1.80
1989;02;11;00;00;7.92;81.62;1038.93;0.00;0.00;3.33;0.00;0.00;3.33;588.52;3036.68;2.16;166.49;2.00;227.94;5.99;82.29;3.39;14.11;2.42;100.00;63.00;1042.30;1034.70;32.00;0.00;0.00;0.00;0.00;0.00;32.00;0.00;3.69;0.81;4.32;0.29;8.32;2.44;5.76;1.08
1989;02;12;00;00;6.87;85.62;1041.87;0.30;0.00;42.08;26.04;39.58;18.29;294.05;2864.91;14.78;229.42;19.34;235.28;31.53;276.00;19.71;11.91;1.98;100.00;62.00;1044.00;1039.20;100.00;0.00;100.00;0.00;100.00;0.00;100.00;0.00;30.73;4.12;39.54;5.45;56.04;4.08;36.72;6.48
1989;02;13;00;00;7.05;85.71;1037.38;3.10;0.00;81.17;24.21;35.00;62.29;265.53;1920.62;9.64;262.18;13.10;268.47;25.20;278.88;13.79;11.01;5.18;100.00;59.00;1041.10;1028.90;100.00;10.00;100.00;0.00;100.00;0.00;100.00;0.00;22.13;4.20;30.64;4.71;54.70;9.92;30.60;3.24
1989;02;14;00;00;4.45;88.50;1030.25;7.40;0.00;77.46;7.29;26.75;77.46;207.78;1121.40;31.62;278.95;40.24;284.28;62.99;291.11;40.85;5.69;1.54;98.00;72.00;1035.50;1024.20;100.00;11.00;100.00;0.00;100.00;0.00;100.00;11.00;45.54;9.91;56.88;17.21;87.29;30.52;55.44;13.68
1989;02;15;00;00;4.18;86.46;1029.03;0.10;0.00;81.45;20.67;59.83;72.38;251.12;2694.92;19.91;239.09;21.33;241.82;45.96;260.38;27.61;7.61;1.24;100.00;63.00;1035.10;1021.90;100.00;2.70;100.00;0.00;100.00;1.00;100.00;0.00;40.06;10.69;43.65;10.61;71.88;32.52;43.92;15.84
1989;02;16;00;00;5.04;91.08;1021.70;5.70;0.00;100.00;46.79;81.79;97.79;0.00;1183.70;15.38;244.41;20.24;234.54;49.70;263.10;23.82;7.53;2.84;98.00;79.00;1024.10;1019.60;100.00;100.00;100.00;0.00;100.00;0.00;100.00;47.00;40.21;2.75;65.13;3.33;89.63;7.06;57.60;2.16
1989;02;17;00;00;6.51;89.67;1022.44;0.40;0.00;100.00;34.00;40.00;97.67;0.00;2166.26;6.39;141.41;7.69;142.07;16.77;168.53;13.66;10.80;3.31;100.00;70.00;1024.70;1019.50;100.00;100.00;100.00;0.00;100.00;0.00;100.00;44.00;12.77;4.46;13.69;3.85;38.75;7.62;26.28;6.84
1989;02;18;00;00;8.10;90.33;1022.75;0.00;0.00;100.00;74.75;100.00;95.46;0.00;1664.30;21.98;223.30;30.26;230.10;65.63;252.56;34.56;11.75;5.54;100.00;70.00;1027.60;1019.80;100.00;100.00;100.00;1.00;100.00;100.00;100.00;17.00;45.58;6.55;54.99;11.15;81.69;39.59;56.52;11.52
1989;02;19;00;00;8.49;93.83;1029.94;0.00;0.00;57.21;47.58;18.17;48.88;314.56;1813.82;17.65;229.44;27.93;242.22;62.54;257.02;32.10;13.76;4.40;100.00;80.00;1031.40;1028.00;100.00;5.00;100.00;0.00;100.00;0.00;100.00;0.00;34.17;8.33;40.41;14.19;74.92;43.21;41.76;19.08
1989;02;20;00;00;9.26;92.04;1027.75;0.80;0.00;94.33;15.08;45.50;94.33;0.00;1336.78;16.62;230.23;25.06;238.19;65.16;260.07;32.27;13.40;5.26;100.00;80.00;1029.50;1025.70;100.00;31.00;100.00;0.00;100.00;0.00;100.00;31.00;28.53;7.29;39.93;15.47;84.40;31.34;46.80;17.28
1989;02;21;00;00;8.62;93.88;1025.92;19.30;0.00;100.00;80.92;90.25;100.00;0.00;1220.19;7.48;106.10;9.60;105.74;12.65;116.73;9.99;9.60;7.69;100.00;77.00;1029.00;1020.30;100.00;100.00;100.00;0.00;100.00;0.00;100.00;100.00;11.39;2.42;13.70;4.34;25.24;4.73;15.84;2.52
1989;02;22;00;00;7.76;92.46;1019.67;5.00;0.00;97.46;0.50;18.38;97.46;0.00;1305.63;6.12;173.24;6.07;174.25;15.78;220.98;11.46;8.96;6.59;99.00;82.00;1021.40;1016.00;100.00;39.00;6.00;0.00;100.00;0.00;100.00;39.00;11.60;1.72;9.77;2.22;31.55;3.63;21.96;3.96
1989;02;23;00;00;7.38;90.46;1011.79;5.10;0.00;88.71;33.21;77.58;87.96;0.00;1650.95;13.14;209.39;16.04;210.61;25.65;246.18;24.15;10.43;4.94;100.00;76.00;1016.00;1008.00;100.00;36.00;100.00;0.00;100.00;3.00;100.00;31.00;32.68;5.27;35.95;7.00;52.34;9.08;50.40;9.36
1989;02;24;00;00;4.76;91.96;997.98;9.40;0.00;100.00;75.79;97.83;100.00;0.00;1336.78;4.20;183.36;4.97;173.58;7.29;171.91;6.73;7.80;2.44;100.00;83.00;1009.60;986.40;100.00;100.00;100.00;15.00;100.00;72.00;100.00;100.00;8.91;1.82;10.49;2.36;15.01;3.27;23.40;1.44
1989;02;25;00;00;6.45;87.62;976.28;9.40;0.00;90.17;60.38;77.08;89.08;139.15;2123.54;17.22;207.25;21.54;206.55;26.49;212.21;40.63;10.02;2.16;100.00;66.00;986.70;965.30;100.00;13.00;100.00;0.00;100.00;1.00;100.00;5.00;30.51;8.80;40.08;11.15;53.29;11.29;52.56;28.80
